region,date,median,lower_90,upper_90,lower_50,upper_50,confidence
Alabama,2020-01-27,1,1,1,1,1,1
Alabama,2020-01-28,0,0,0,0,0,1
Alabama,2020-01-29,0,0,0,0,0,1
Alabama,2020-01-30,0,0,0,0,0,1
Alabama,2020-01-31,0.5,0,1,0,1,1
Alabama,2020-02-01,0,0,0,0,0,1
Alabama,2020-02-02,0,0,1,0,0,1
Alabama,2020-02-03,0,0,1,0,0,1
Alabama,2020-02-04,1,0,1,1,1,1
Alabama,2020-02-05,0.5,0,1,0,1,1
Alabama,2020-02-06,0,0,1,0,0,1
Alabama,2020-02-07,0,0,1,0,0,1
Alabama,2020-02-08,0,0,1,0,0,1
Alabama,2020-02-09,0,0,1,0,0,1
Alabama,2020-02-10,0,0,1,0,0,1
Alabama,2020-02-11,0,0,1,0,0,1
Alabama,2020-02-12,0,0,1,0,0,1
Alabama,2020-02-13,0,0,1,0,0,1
Alabama,2020-02-14,0,0,1,0,0,1
Alabama,2020-02-15,0,0,1,0,0,1
Alabama,2020-02-16,0,0,1,0,0,1
Alabama,2020-02-17,0,0,1,0,0,1
Alabama,2020-02-18,0,0,1,0,0,1
Alabama,2020-02-19,1,0,2,0,1,1
Alabama,2020-02-20,0,0,2,0,0,1
Alabama,2020-02-21,1,0,2,0,1,1
Alabama,2020-02-22,1,0,2,0,1,1
Alabama,2020-02-23,1,0,3,0,1,1
Alabama,2020-02-24,1,0,3,0,1,1
Alabama,2020-02-25,1,0,4,0,1,1
Alabama,2020-02-26,2,0,5,0,2,1
Alabama,2020-02-27,2,0,6,0,2,1
Alabama,2020-02-28,3,0,7,1,3,1
Alabama,2020-02-29,4,0,8,1,4,1
Alabama,2020-03-01,5,0,10,1,5,1
Alabama,2020-03-02,7,1,12,4,8,1
Alabama,2020-03-03,8,1,15,3,8,1
Alabama,2020-03-04,10,3,18,4,10,1
Alabama,2020-03-05,12,3,21,8,14,1
Alabama,2020-03-06,15,5,25,7,15,1
Alabama,2020-03-07,18,7,29,13,21,1
Alabama,2020-03-08,22,9,34,14,24,1
Alabama,2020-03-09,27,14,42,20,30,1
Alabama,2020-03-10,33,15,46,24,36,1
Alabama,2020-03-11,38,22,53,27,40,1
Alabama,2020-03-12,44,25,60,35,49,1
Alabama,2020-03-13,51,31,69,38,53,1
Alabama,2020-03-14,60,39,78,47,64,1
Alabama,2020-03-15,68,45,88,58,74,1
Alabama,2020-03-16,77,53,95,64,81,1
Alabama,2020-03-17,85,66,110,75,92,1
